Customer_ID,Frequency,Monetary,Recency
9851,1,5.38,102
9852,27,434.40999999999997,15
9853,3,32.78,59
9854,4,42.68,31
9855,3,17.12,211
9856,2,40.06,36
9857,2,9.48,85
9858,1,4.44,68
9859,7,90.58,12
9860,12,78.76,53
9861,1,2.37,208
9862,11,111.35000000000001,11
9863,10,84.26,9
9864,1,35.37,10
9865,11,53.88,83
9866,2,6.8100000000000005,13
9867,1,5.32,30
9868,4,26.240000000000002,198
9869,2,15.059999999999999,25
9870,1,9.93,99
9871,2,37.99,30
9872,1,1.58,42
9873,1,6.54,24
9874,5,32.19,32
9875,1,10.37,82
9876,1,16.02,19
9877,1,6.75,22
9878,1,5.04,207
9879,8,25.619999999999997,98
9880,14,82.21,11
9881,2,40.89,88
9882,2,11.940000000000001,33
9883,8,85.32000000000001,1
9884,9,90.92,19
9885,2,11.86,68
9886,1,7.43,214
9887,1,1.77,209
9888,3,28.549999999999997,92
9889,6,57.75,107
9890,1,7.43,33
9891,4,29.99,49
9892,1,5.29,149
9893,3,24.130000000000003,77
9894,7,61.980000000000004,22
9895,8,47.19,32
9896,3,28.87,151
9897,1,1.38,190
9898,3,23.98,211
9899,1,6.3,12
9900,2,8.91,11
9901,4,11.19,215
9902,6,210.9,182
9903,4,11.36,168
9904,6,57.41,180
9905,2,8.25,169
9906,5,14.98,65
9907,3,7.6899999999999995,13
9908,1,28.58,231
9909,1,12.51,114
9910,9,34.809999999999995,4
9911,2,9.379999999999999,94
9912,1,14.88,126
9913,1,2.43,59
9914,2,15.68,54
9915,2,14.42,113
9916,3,30.82,11
9917,5,37.14,17
9918,2,21.74,73
9919,3,24.310000000000002,19
9920,2,29.18,124
9921,1,2.11,15
9922,10,61.9,29
9923,1,8.65,83
9924,2,24.27,119
9925,2,6.55,115
9926,1,7.02,105
9927,2,30.96,47
9928,5,22.93,173
9929,2,4.359999999999999,186
9930,3,12.870000000000001,108
9931,3,269.53999999999996,28
9932,2,30.0,19
9933,2,10.41,98
9934,1,1.24,77
9935,13,590.04,57
9936,1,5.04,202
9937,2,8.72,201
9938,3,27.950000000000003,152
9939,3,10.76,29
9940,1,5.43,36
9941,1,5.94,118
9942,9,44.95,132
9943,12,46.88,87
9944,2,15.64,248
9945,10,88.42999999999999,8
9946,1,7.23,248
9947,1,4.29,248
9948,5,165.75,64
9949,5,65.01,58
9950,2,222.79999999999998,185
9951,4,42.93,15
9952,15,144.31,54
9953,2,16.299999999999997,231
9954,2,13.579999999999998,240
9955,10,108.04,31
9956,13,217.01,58
9957,8,75.46000000000001,34
9958,8,103.74,99
9959,2,10.75,232
9960,6,184.84,61
9961,9,196.44,92
9962,2,12.75,239
9963,1,9.48,239
9964,4,51.15,54
9965,1,9.06,239
9966,5,52.2,23
9967,7,68.95,124
9968,1,30.41,239
9969,2,11.29,44
9970,13,112.49000000000001,103
9971,1,4.71,220
9972,23,313.7,40
9973,1,13.58,239
9974,6,143.77,104
9975,20,127.12,89
9976,1,21.12,240
9977,1,8.19,240
9978,7,72.99,22
9979,2,12.15,198
9980,10,32.47,17
9981,11,353.7,84
9982,24,1639.01,12
9983,17,562.69,38
9984,9,44.17,21
9985,8,66.12,22
9986,1,8.65,240
9987,16,246.54,75
9988,2,35.379999999999995,130
9989,10,72.05,32
9990,5,35.16,65
9991,2,16.08,12
9992,9,179.48000000000002,25
9993,6,43.25,71
9994,3,14.39,11
9995,8,101.05,10
9996,9,82.98,76
9997,1,5.43,120
9998,2,8.99,171
9999,3,15.85,239
10000,3,22.28,228
10001,6,35.230000000000004,139
10002,14,88.53999999999999,20
10003,29,334.69,3
10004,25,464.03999999999996,77
10005,2,12.73,100
10006,19,413.78,78
10007,1,1.12,241
10008,26,159.87,16
10009,2,2.74,218
10010,5,33.02,77
10011,6,38.35,41
10012,31,477.46999999999997,58
10013,40,271.81,18
10014,1,4.38,241
10015,14,102.81,9
10016,1,23.0,214
10017,13,478.2,120
10018,2,38.92,97
10019,2,7.26,241
10020,8,75.67,56
10021,3,8.379999999999999,241
10022,7,55.32,18
10023,2,12.350000000000001,84
10024,4,32.88,77
10025,8,36.56,36
10026,19,252.79,12
10027,4,32.730000000000004,64
10028,3,17.46,216
10029,9,76.21,78
10030,19,179.63,15
10031,2,3.8099999999999996,29
10032,2,20.03,83
10033,1,10.15,242
10034,3,23.05,57
10035,7,98.86,212
10036,21,206.51999999999998,92
10037,5,25.89,17
10038,5,39.629999999999995,24
10039,1,1.71,242
10040,8,56.79,10
10041,1,9.62,242
10042,4,64.03999999999999,45
10043,21,214.13,45
10044,3,27.47,11
10045,7,111.50999999999999,32
10046,1,6.01,242
10047,6,63.7,29
10048,6,42.37,20
10049,33,355.07,9
10050,30,354.32,9
10051,2,47.32,43
10052,6,40.400000000000006,95
10053,4,18.96,35
10054,1,2.22,242
10055,4,29.23,114
10056,1,2.86,242
10057,1,4.02,242
10058,19,410.02,4
10059,1,2.86,242
10060,4,19.16,27
10061,5,28.0,242
10062,1,6.99,242
10063,1,2.79,242
10064,5,39.09,11
10065,11,66.74,22
10066,28,745.8100000000001,85
10067,15,99.84,10
10068,18,202.6,46
10069,20,186.42,16
10070,36,319.46999999999997,31
10071,1,8.52,29
10072,6,35.46,115
10073,7,58.959999999999994,191
10074,8,78.82,2
10075,3,27.09,99
10076,2,10.85,242
10077,6,39.22,9
10078,1,3.63,182
10079,65,1467.65,23
10080,2,21.3,102
10081,7,39.22,84
10082,4,32.39,0
10083,4,18.919999999999998,21
10084,1,5.25,17
10085,25,160.8,14
10086,21,249.63,11
10087,14,75.52,1
10088,9,106.4,55
10089,20,97.03,30
10090,7,51.88,104
10091,4,56.31,41
10092,9,95.48,16
10093,9,161.96,105
10094,5,89.9,17
10095,7,55.47,63
10096,1,2.39,243
10097,6,90.50999999999999,8
10098,2,12.61,74
10099,2,6.029999999999999,243
10100,1,7.23,243
10101,21,244.46,12
10102,2,9.43,219
10103,3,12.05,243
10104,19,102.63,1
10105,13,382.19,31
10106,5,56.85,89
10107,11,99.31,97
10108,6,57.65,190
10109,9,64.33,53
10110,3,30.71,91
10111,5,196.68,240
10112,38,264.68,2
10113,1,6.06,243
10114,36,316.86,10
10115,6,37.6,1
10116,2,10.91,243
10117,14,74.98,70
10118,14,151.38,4
10119,20,165.53,38
10120,1,14.25,243
10121,4,24.980000000000004,135
10122,4,37.510000000000005,166
10123,6,80.47,58
10124,2,4.92,230
10125,12,78.22999999999999,1
10126,12,137.71,31
10127,4,62.06,155
10128,1,8.69,244
10129,1,22.77,210
10130,3,23.599999999999998,16
10131,1,9.4,245
10132,3,15.82,35
10133,6,36.62,178
10134,43,252.38,0
10135,19,144.75,10
10136,6,50.38,166
10137,22,122.83,37
10138,1,14.6,245
10139,1,4.44,245
10140,3,13.190000000000001,0
10141,6,33.91,81
10142,8,206.6,120
10143,1,10.57,245
10144,4,20.23,127
10145,57,927.88,14
10146,9,51.63,82
10147,9,65.72,155
10148,4,37.69,55
10149,19,106.82000000000001,14
10150,5,26.490000000000002,14
10151,9,76.53,21
10152,1,8.6,245
10153,12,66.59,106
10154,7,112.16,142
10155,10,76.43,119
10156,20,163.45,29
10157,14,469.42,68
10158,3,10.129999999999999,109
10159,2,34.129999999999995,245
10160,13,205.15,35
10161,1,7.23,245
10162,8,50.31,31
10163,8,52.730000000000004,70
10164,6,30.68,149
10165,18,213.23000000000002,1
10166,8,78.25,14
10167,2,18.900000000000002,228
10168,2,18.42,202
10169,1,424.63,246
10170,19,428.66,0
10171,17,61.49,25
10172,3,71.15,37
10173,6,36.82,116
10174,10,67.1,12
10175,21,345.53000000000003,2
10176,3,20.04,101
10177,4,21.939999999999998,164
10178,10,242.19,171
10179,3,8.15,11
10180,1,3.46,246
10181,7,211.73,29
10182,24,291.66,13
10183,1,4.29,88
10184,30,481.26,9
10185,4,14.829999999999998,232
10186,6,28.02,29
10187,1,4.5,246
10188,13,80.5,23
10189,8,46.93,122
10190,1,9.06,117
10191,1,19.63,49
10192,2,12.8,246
10193,3,114.36,92
10194,15,173.2,8
10195,10,89.25,42
10196,12,218.65,169
10197,6,56.54,71
10198,13,403.04,126
10199,3,157.64,246
10200,6,44.400000000000006,184
10201,1,21.25,246
10202,2,14.03,186
10203,7,74.50999999999999,29
10204,2,29.68,233
10205,6,38.32,38
10206,5,51.35,131
10207,1,11.38,78
10208,3,138.2,16
10209,1,4.09,228
10210,1,6.87,46
10211,10,105.8,34
10212,11,84.12,50
10213,7,124.0,71
10214,7,80.65,45
10215,8,51.05,53
10216,1,7.17,169
10217,5,15.82,140
10218,5,58.42,9
10219,5,28.09,107
10220,25,161.55,15
10221,21,328.34000000000003,0
10222,22,221.05,1
10223,12,98.56,31
10224,5,36.33,34
10225,2,8.05,247
10226,6,106.14,43
10227,4,48.870000000000005,181
10228,2,22.5,247
10229,5,30.82,112
10230,41,727.92,4
10231,5,27.69,15
10232,5,34.32,152
10233,21,111.08,30
10234,18,176.4,17
10235,26,213.4,31
10236,15,92.47,22
10237,12,126.37,44
10238,4,31.08,26
10239,5,69.68,80
10240,11,35.7,43
10241,3,38.79,14
10242,8,60.510000000000005,54
10243,3,14.8,247
10244,8,54.05,114
10245,5,24.25,52
10246,8,61.650000000000006,2
10247,5,16.85,4
10248,17,211.99,22
10249,2,22.89,2
10250,1,2.17,14
10251,61,652.77,23
10252,2,13.36,34
10253,9,124.57,1
10254,1,7.9,106
10255,11,141.35999999999999,25
10256,3,14.86,163
10257,6,26.63,104
10258,1,6.68,248
10259,3,24.07,248
10260,2,6.75,170
10261,1,6.25,108
10262,21,332.48,24
10263,20,281.59000000000003,32
10264,49,835.9399999999999,2
10265,17,226.91,14
10266,14,105.45,122
10267,7,356.75,67
10268,21,129.83,9
10269,16,206.75,38
10270,4,38.36,51
10271,39,379.07,2
10272,10,202.07999999999998,12
10273,1,6.07,248
10274,1,11.69,248
10275,3,57.099999999999994,9
10276,23,173.99,4
10277,4,108.98,72
10278,1,4.91,248
10279,15,113.28,8
10280,20,362.56,16
10281,4,15.23,60
10282,4,21.130000000000003,67
10283,4,26.84,105
10284,3,9.35,192
10285,1,18.0,50
10286,6,24.869999999999997,33
10287,10,110.95,114
10288,35,376.94,2
10289,2,28.73,99
10290,1,19.74,87
10291,10,46.14,9
10292,17,197.03,45
10293,1,16.63,212
10294,9,57.64,13
10295,1,11.04,202
10296,1,2.43,214
10297,26,329.03,11
10298,6,61.07,215
10299,1,4.77,93
10300,4,61.15,57
10301,1,6.81,151
10302,1,3.82,12
10303,6,109.72,43
10304,1,0.63,221
10305,6,53.82,48
10306,6,184.47,92
10307,9,104.8,65
10308,4,20.060000000000002,8
10309,7,95.82000000000001,19
10310,3,27.9,15
10311,2,10.04,60
10312,1,4.57,37
10313,3,23.92,38
10314,8,58.03,2
10315,2,9.12,38
10316,3,73.5,203
10317,1,1.77,99
10318,3,31.07,54
10319,18,322.39,37
10320,6,36.95,18
10321,1,7.44,18
10322,1,7.67,53
10323,3,30.71,183
10324,1,6.0,234
10325,1,8.73,26
10326,1,2.11,18
10327,16,110.69,38
10328,5,32.72,13
10329,6,49.760000000000005,40
10330,2,6.76,102
10331,3,17.19,78
10332,3,48.61,207
10333,4,13.05,48
10334,1,13.61,231
10335,2,9.62,75
10336,2,37.010000000000005,63
10337,1,31.38,73
10338,9,60.4,15
10339,8,475.47999999999996,105
10340,2,7.57,46
10341,1,44.92,7
10342,5,51.779999999999994,20
10343,6,67.64,97
10344,1,27.66,50
10345,20,310.14,26
10346,8,62.03,22
10347,5,57.22,112
10348,3,32.94,107
10349,4,29.63,201
10350,6,58.55,29
10351,1,2.73,43
10352,11,140.15,79
10353,11,80.67,21
10354,5,37.64,59
10355,3,14.0,207
10356,6,62.1,47
10357,3,28.45,16
10358,2,23.68,57
10359,6,106.51,47
10360,3,11.28,167
10361,6,42.36,58
10362,2,12.129999999999999,10
10363,1,9.55,197
10364,2,7.15,2
10365,1,30.0,3
10366,1,3.69,34
10367,7,74.44,62
10368,5,18.51,11
10369,6,102.23,12
10370,1,1.56,199
10371,5,40.29,72
10372,2,7.7,213
10373,3,41.66,94
10374,1,5.73,102
10375,2,18.959999999999997,3
10376,1,4.23,4
10377,1,30.41,0
10378,14,177.95000000000002,24
10379,1,2.11,23
10380,1,5.87,4
10381,4,50.79,7
10382,2,26.07,8
10383,3,14.719999999999999,7
10384,4,30.77,4
10385,1,6.48,14
10386,1,36.0,4
10387,1,27.46,9
10388,3,20.26,11
10389,2,8.79,12
10390,1,15.99,10
10391,2,12.15,9
10392,2,25.34,9
10393,1,9.54,9
10394,1,3.06,14
10395,5,75.03,18
10396,2,157.6,11
10397,1,4.23,15
10398,1,11.94,20
10399,1,4.26,20
10400,3,43.96,21
10401,1,8.52,21
10402,2,11.65,21
10403,3,43.79,13
10404,5,43.58,21
10405,2,22.4,8
10406,7,187.35,22
10407,1,5.87,23
10408,1,23.61,23
10409,3,14.53,24
10410,1,94.75,17
10411,2,19.849999999999998,18
10412,1,11.54,24
10413,1,2.04,24
10414,1,5.73,24
10415,1,6.54,24
10416,1,30.12,16
10417,2,29.03,25
10418,3,88.55,25
10419,3,21.41,2
10420,1,9.0,25
10421,1,6.69,26
10422,1,13.44,16
10423,1,19.93,26
10424,10,60.57,9
10425,2,7.84,28
10426,2,24.29,29
10427,1,5.97,28
10428,4,21.509999999999998,30
10429,4,36.25,30
10430,3,36.21,31
10431,3,78.14,31
10432,3,24.19,31
10433,5,54.21,31
10434,7,52.91,2
10435,5,19.14,116
10436,8,38.09,95
10437,10,189.06,14
10438,12,94.73,26
10439,9,131.93,108
10440,1,6.35,91
10441,3,80.94,169
10442,1,3.38,219
10443,10,178.65,29
10444,1,7.43,219
10445,11,114.78999999999999,19
10446,7,32.76,30
10447,1,7.15,190
10448,2,36.129999999999995,219
10449,4,27.61,217
10450,1,5.32,35
10451,31,296.21,16
10452,9,83.88,10
10453,1,149.87,219
10454,18,71.51,2
10455,1,11.0,219
10456,9,76.50999999999999,93
10457,2,14.379999999999999,204
10458,10,302.03999999999996,73
10459,7,54.75,161
10460,4,150.58999999999997,194
10461,2,54.47,219
10462,1,9.06,219
10463,11,81.89,13
10464,2,23.75,219
10465,7,74.56,2
10466,7,66.31,208
10467,2,10.44,174
10468,14,149.67,12
10469,1,4.3,219
10470,18,116.38,1
10471,7,65.38,109
10472,7,76.59,36
10473,1,7.85,59
10474,6,57.400000000000006,31
10475,4,18.81,64
10476,1,2.44,194
10477,1,10.88,154
10478,20,296.73,36
10479,2,9.05,12
10480,3,15.47,213
10481,2,9.780000000000001,218
10482,3,16.35,36
10483,1,14.25,218
10484,3,81.46000000000001,218
10485,4,67.46,26
10486,2,12.23,218
10487,5,38.29,8
10488,7,147.16,16
10489,11,112.33,8
10490,1,6.13,218
10491,2,6.46,155
10492,1,24.38,218
10493,34,457.03,23
10494,15,700.1,18
10495,3,20.13,172
10496,2,11.219999999999999,12
10497,5,55.239999999999995,39
10498,2,13.239999999999998,139
10499,42,305.06,26
10500,9,55.14,10
10501,12,123.23,24
10502,67,464.14,1
10503,2,15.170000000000002,8
10504,16,319.44,10
10505,9,61.99,46
10506,22,220.26999999999998,8
10507,4,41.86,46
10508,5,37.43,78
10509,2,11.670000000000002,81
10510,13,175.51,3
10511,8,107.1,21
10512,1,2.71,218
10513,2,62.55,81
10514,3,23.53,110
10515,2,104.43,190
10516,2,12.55,217
10517,1,0.82,217
10518,2,21.08,218
10519,31,199.75,1
10520,7,36.12,23
10521,14,104.78999999999999,12
10522,22,225.08,35
10523,2,16.380000000000003,112
10524,2,16.15,190
10525,1,4.0,217
10526,1,8.12,217
10527,4,53.620000000000005,171
10528,1,5.73,217
10529,19,230.39,14
10530,4,18.67,105
10531,5,42.629999999999995,208
10532,2,25.29,217
10533,18,130.82999999999998,18
10534,4,37.68,74
10535,1,1.3,217
10536,1,6.75,217
10537,2,10.64,12
10538,3,21.23,148
10539,5,43.29,46
10540,12,73.98,17
10541,7,44.86,14
10542,3,74.61,218
10543,4,33.739999999999995,96
10544,8,66.35,8
10545,16,163.23,4
10546,2,4.43,106
10547,2,17.439999999999998,65
10548,16,157.51,80
10549,2,11.46,216
10550,1,8.79,216
10551,1,8.62,216
10552,1,3.56,216
10553,1,0.84,216
10554,3,16.66,188
10555,1,2.11,141
10556,7,185.92999999999998,2
10557,2,20.200000000000003,215
10558,1,20.1,215
10559,4,15.35,77
10560,6,18.34,2
10561,1,3.96,215
10562,1,7.77,215
10563,2,34.17,170
10564,4,25.91,1
10565,1,16.38,215
10566,8,57.43000000000001,23
10567,13,128.03,42
10568,41,498.15000000000003,39
10569,32,233.94,8
10570,5,41.38,26
10571,2,35.76,39
10572,48,477.38,11
10573,12,157.8,12
10574,5,38.47,47
10575,23,360.29,18
10576,7,38.54,162
10577,1,11.62,208
10578,28,161.7,21
10579,3,36.260000000000005,75
10580,3,22.04,37
10581,25,272.94,39
10582,13,633.17,14
10583,9,85.68,68
10584,9,118.53999999999999,85
10585,4,18.11,81
10586,8,57.07,179
10587,3,19.45,199
10588,3,55.84,96
10589,1,2.06,214
10590,3,4.9399999999999995,214
10591,2,3.54,151
10592,4,83.78,67
10593,1,6.35,214
10594,1,9.69,214
10595,7,37.58,92
10596,7,138.29,19
10597,7,81.49,214
10598,12,81.37,96
10599,2,18.4,192
10600,7,245.61,27
10601,5,36.55,118
10602,10,43.24,28
10603,2,21.82,78
10604,11,82.66,32
10605,2,16.299999999999997,132
10606,3,25.03,47
10607,3,37.45,213
10608,6,60.82,64
10609,5,51.6,27
10610,15,136.2,9
10611,19,181.11,58
10612,19,202.03,25
10613,5,117.07,38
10614,2,10.86,214
10615,8,58.019999999999996,43
10616,17,107.35000000000001,27
10617,2,20.71,212
10618,4,41.23,212
10619,5,27.58,57
10620,8,48.379999999999995,16
10621,4,40.290000000000006,212
10622,5,52.620000000000005,201
10623,3,15.530000000000001,61
10624,17,170.68,19
10625,1,2.37,138
10626,5,51.23,9
10627,10,58.69,106
10628,13,76.74000000000001,17
10629,2,16.03,169
10630,2,12.39,114
10631,15,179.27,23
10632,2,34.8,211
10633,64,757.42,4
10634,6,39.489999999999995,79
10635,2,93.37,113
10636,2,18.71,101
10637,3,19.369999999999997,123
10638,2,8.81,128
10639,4,27.98,25
10640,28,289.44,2
10641,4,31.63,14
10642,5,38.05,34
10643,1,3.41,111
10644,1,11.37,209
10645,3,18.43,40
10646,8,298.35,19
10647,1,3.75,41
10648,2,23.880000000000003,32
10649,3,18.42,114
10650,15,161.83,4
10651,11,144.35,12
10652,11,103.72,46
10653,4,18.0,208
10654,8,65.44,199
10655,11,140.48,3
10656,1,20.88,207
10657,2,21.3,207
10658,6,237.75,131
10659,5,73.76,184
10660,6,73.65,179
10661,7,106.88,3
10662,11,193.99,12
10663,6,52.269999999999996,198
10664,2,28.3,206
10665,3,15.120000000000001,206
10666,9,65.32000000000001,21
10667,1,5.93,205
10668,1,5.46,204
10669,10,48.29,15
10670,4,20.82,77
10671,1,6.81,204
10672,3,14.399999999999999,47
10673,11,66.18,1
10674,3,17.32,203
10675,1,6.75,203
10676,12,102.99,28
10677,1,10.98,203
10678,2,11.370000000000001,203
10679,2,15.06,202
10680,4,35.92,174
10681,3,9.98,4
10682,1,11.37,200
10683,3,29.400000000000002,171
10684,9,106.5,40
10685,1,8.25,199
10686,2,18.310000000000002,199
10687,10,83.08,37
10688,2,7.34,199
10689,1,3.41,106
10690,3,10.57,198
10691,14,157.44,49
10692,4,28.240000000000002,164
10693,13,156.63,5
10694,15,70.68,62
10695,11,58.0,26
10696,47,351.1,3
10697,12,111.22,93
10698,4,17.48,71
10699,4,41.08,27
10700,1,3.74,121
10701,11,85.34,82
10702,22,168.63,2
10703,28,353.72999999999996,42
10704,1,5.04,197
10705,2,22.169999999999998,137
10706,25,337.86,22
10707,22,212.85,10
10708,17,341.40999999999997,9
10709,4,109.31,18
10710,2,17.71,93
10711,5,39.03,43
10712,17,113.15,17
10713,3,17.36,56
10714,15,81.86,16
10715,2,10.780000000000001,196
10716,6,42.85,192
10717,6,20.919999999999998,110
10718,1,4.74,195
10719,2,7.17,25
10720,3,10.06,194
10721,2,31.82,129
10722,2,11.75,194
10723,1,0.68,194
10724,44,676.5500000000001,1
10725,1,5.25,194
10726,7,49.92999999999999,32
10727,1,12.67,194
10728,1,4.88,167
10729,4,21.64,76
10730,1,3.25,83
10731,3,28.04,192
10732,5,49.24,75
10733,8,58.519999999999996,46
10734,2,6.02,177
10735,2,22.59,191
10736,2,10.030000000000001,29
10737,1,4.06,191
10738,1,8.46,188
10739,2,8.6,191
10740,18,227.85,22
10741,2,14.73,107
10742,2,13.49,135
10743,16,196.72,39
10744,2,2.96,45
10745,8,83.64999999999999,19
10746,1,4.0,191
10747,2,10.629999999999999,135
10748,2,9.690000000000001,190
10749,13,132.02,9
10750,13,95.72,20
10751,11,88.24000000000001,13
10752,1,5.32,190
10753,3,20.85,23
10754,3,31.9,31
10755,3,19.48,105
10756,3,16.9,13
10757,1,5.38,178
10758,1,1.44,179
10759,2,12.889999999999999,128
10760,2,26.77,18
10761,5,24.32,94
10762,13,127.01,24
10763,12,114.62,9
10764,17,303.34000000000003,40
10765,1,1.19,180
10766,1,2.06,180
10767,4,22.71,176
10768,10,647.7,51
10769,4,57.489999999999995,81
10770,2,14.73,180
10771,25,156.06,143
10772,2,14.54,180
10773,3,33.66,182
10774,2,12.440000000000001,181
10775,13,137.46,3
10776,10,60.489999999999995,82
10777,2,8.8,184
10778,4,31.220000000000002,4
10779,4,28.240000000000002,48
10780,1,19.93,186
10781,6,182.99,20
10782,1,27.26,184
10783,2,15.95,170
10784,1,27.18,184
10785,10,66.43,26
10786,11,63.03,34
10787,12,134.45,72
10788,5,24.29,68
10789,5,134.69,9
10790,6,33.43,47
10791,8,54.209999999999994,25
10792,1,37.38,186
10793,1,63.54,198
10794,5,23.68,29
10795,1,5.18,187
10796,7,42.46,55
10797,2,9.95,71
10798,2,10.75,90
10799,1,7.15,187
10800,12,69.88,12
10801,3,47.18,34
10802,2,17.39,70
10803,2,9.59,42
10804,2,26.32,150
10805,25,498.83,15
10806,3,9.48,207
10807,10,98.39,0
10808,12,86.39,10
10809,9,53.019999999999996,65
10810,3,35.81,87
10811,2,15.7,57
10812,95,1280.5,17
10813,24,177.58,18
10814,17,163.75,10
10815,5,38.25,48
10816,1,181.4,23
10817,7,113.28,29
10818,21,277.09,28
10819,4,28.45,220
10820,5,31.7,57
10821,9,148.4,64
10822,2,7.699999999999999,220
10823,5,29.9,196
10824,1,6.35,220
10825,6,85.05,32
10826,3,8.93,191
10827,8,56.81,84
10828,18,243.64,9
10829,4,39.58,4
10830,2,43.51,89
10831,10,77.35000000000001,75
10832,20,309.06,22
10833,3,22.12,211
10834,3,16.740000000000002,220
10835,6,41.01,24
10836,4,49.87,220
10837,2,14.25,220
10838,4,39.78,1
10839,20,272.65,10
10840,3,31.619999999999997,94
10841,2,27.509999999999998,220
10842,9,88.74,21
10843,1,24.87,218
10844,5,47.760000000000005,70
10845,1,10.83,38
10846,3,36.27,202
10847,1,6.0,209
10848,1,6.25,221
10849,4,110.51,220
10850,5,57.58,15
10851,15,138.49,2
10852,6,42.13,43
10853,3,11.719999999999999,197
10854,4,42.56,209
10855,5,125.12,200
10856,8,84.56,42
10857,1,5.73,221
10858,5,14.170000000000002,82
10859,2,22.25,10
10860,12,116.48,11
10861,14,164.32,37
10862,2,12.52,190
10863,2,9.18,221
10864,3,24.97,200
10865,17,153.68,56
10866,6,60.47,47
10867,1,17.37,221
10868,2,90.44,76
10869,1,2.11,221
10870,7,127.03,200
10871,33,518.27,44
10872,5,63.9,80
10873,8,56.63,8
10874,19,146.20000000000002,1
10875,21,496.43,15
10876,11,70.03999999999999,50
10877,7,49.739999999999995,10
10878,46,1601.8999999999999,12
10879,11,81.52000000000001,32
10880,2,5.75,221
10881,3,31.9,221
10882,22,237.27,16
10883,12,95.32,51
10884,6,60.35,55
10885,1,6.75,222
10886,1,7.9,221
10887,1,10.98,222
10888,5,24.259999999999998,70
10889,11,101.49,98
10890,3,32.59,216
10891,5,48.63,140
10892,16,425.71,61
10893,5,23.23,117
10894,6,48.239999999999995,15
10895,1,8.88,222
10896,1,4.29,222
10897,7,83.8,122
10898,40,1122.91,24
10899,2,7.49,222
10900,2,4.5600000000000005,169
10901,37,374.31,16
10902,1,7.15,222
10903,5,43.1,7
10904,1,32.37,222
10905,9,168.43,107
10906,2,9.68,21
10907,3,46.61,118
10908,9,112.06,88
10909,4,21.32,149
10910,30,181.72,43
10911,1,4.25,222
10912,6,37.04,16
10913,9,92.67999999999999,4
10914,7,41.72,38
10915,1,9.88,222
10916,1,2.66,222
10917,4,28.54,195
10918,37,573.01,11
10919,9,59.620000000000005,99
10920,9,59.51,31
10921,1,7.37,222
10922,3,49.81,186
10923,5,25.22,91
10924,1,8.62,221
10925,2,15.879999999999999,202
10926,13,146.67,2
10927,1,3.69,16
10928,6,56.230000000000004,166
10929,25,303.5,10
10930,1,0.96,224
10931,1,1.56,98
10932,36,760.84,3
10933,2,34.38,33
10934,3,32.99,1
10935,8,93.46,96
10936,2,11.96,195
10937,1,4.57,224
10938,4,19.05,14
10939,1,4.5,224
10940,4,14.5,100
10941,12,64.63,39
10942,18,203.14000000000001,35
10943,1,5.38,224
10944,10,81.52,75
10945,1,40.24,224
10946,2,6.43,224
10947,7,93.12,127
10948,3,27.33,189
10949,18,280.48,23
10950,2,12.25,0
10951,2,3.88,224
10952,12,76.0,55
10953,8,148.89000000000001,134
10954,3,21.72,171
10955,2,15.88,38
10956,6,34.91,94
10957,1,30.43,224
10958,11,56.64,223
10959,3,7.11,70
10960,7,43.47,160
10961,2,61.22,130
10962,16,102.51,15
10963,3,4.72,224
10964,2,17.759999999999998,46
10965,4,34.35,133
10966,13,115.55,38
10967,2,3.0,224
10968,5,34.5,54
10969,6,53.87,204
10970,11,116.77,34
10971,4,31.78,83
10972,2,21.0,38
10973,10,68.23,46
10974,18,245.9,25
10975,6,44.38,44
10976,4,16.939999999999998,11
10977,6,81.46000000000001,3
10978,1,5.79,225
10979,1,13.44,225
10980,3,17.38,185
10981,7,49.57,132
10982,36,280.77,49
10983,8,80.0,75
10984,4,19.89,82
10985,2,26.3,86
10986,4,30.48,224
10987,8,128.14,13
10988,19,193.49,13
10989,11,171.72,162
10990,1,6.35,224
10991,13,69.13,34
10992,3,11.8,224
10993,1,3.48,225
10994,14,123.44999999999999,13
10995,7,55.58,112
10996,1,6.75,225
10997,7,67.24000000000001,180
10998,1,32.25,225
10999,3,21.1,166
11000,10,322.09,1
11001,1,10.81,225
11002,4,22.72,39
11003,2,6.620000000000001,225
11004,4,84.82,225
11005,3,33.29,225
11006,21,149.44,19
11007,2,12.8,225
11008,4,20.13,100
11009,3,14.34,225
11010,4,24.23,67
11011,3,45.51,219
11012,1,5.62,225
11013,9,60.25,40
11014,2,19.590000000000003,180
11015,2,18.05,122
11016,1,16.83,225
11017,1,9.13,225
11018,8,55.29,9
11019,1,11.93,225
11020,4,32.25,79
11021,4,24.18,112
11022,1,4.5,225
11023,12,239.64,86
11024,2,8.9,87
11025,26,253.28,51
11026,1,7.15,225
11027,47,470.18,3
11028,19,251.39000000000001,7
11029,2,13.219999999999999,15
11030,4,19.25,22
11031,4,43.739999999999995,106
11032,4,17.7,176
11033,1,11.65,49
11034,3,16.19,206
11035,17,192.82,84
11036,12,68.0,4
11037,39,753.26,23
11038,2,14.71,68
11039,2,11.17,36
11040,1,1.77,225
11041,21,224.23000000000002,50
11042,58,895.11,9
11043,10,79.0,11
11044,11,168.22,16
11045,5,29.58,102
11046,1,8.13,41
11047,2,4.5600000000000005,76
11048,5,47.28,87
11049,7,47.25,93
11050,1,16.08,225
